date,sale_id,store,product,quantity_sold,product price,total_price
2021-10-21,caf60232-d680-48ad-9fa2-1ce888d81bf7,S029,P019,5,60,300
2023-01-04,151832ee-3a8c-4eab-8d61-dd5a1cc96d19,S024,P013,2,283,566
2019-11-27,d3e7fc66-420f-44af-8719-321db6eb6847,S092,P024,4,525,2100
2022-06-12,37e775c9-0150-4c96-ab3b-b3848593e9bf,S036,P054,4,126,504
2021-01-10,555353fe-b6d3-4e02-a491-5466ec64a4b2,S041,P004,1,566,566
2023-06-09,8f0d212f-be4d-4936-944e-b3aa198de782,S037,P034,1,360,360
2021-09-07,1bed9957-7a27-456a-8f02-a2a836bbd515,S047,P049,3,458,1374
2024-07-29,c723cccd-0d49-4608-9bb3-997f837422d4,S028,P045,1,374,374
2021-03-10,80e40d23-0343-42d1-801c-069c745a6f72,S045,P022,4,234,936
2024-10-25,045b7b50-66d4-44ad-aa26-5003004d349e,S018,P033,3,379,1137
2021-12-11,bc67a5cc-098c-4be1-afe5-cd4a3989a34d,S032,P021,5,61,305
2020-07-10,3888f0d8-0662-4e0e-8781-32680be89fee,S012,P024,4,161,644
2024-08-07,23a836fc-e254-41bc-804b-200e5d1a75e0,S050,P028,1,262,262
2022-06-24,746b5dfb-404a-43e7-9f7c-17c77bbe6329,S059,P059,1,213,213
2021-09-25,4dc87f80-5586-4d5b-be2a-291422195619,S085,P001,4,144,576
2023-06-29,440d63a5-109c-4b1a-b968-37d8231c4092,S044,P003,3,52,156
2019-05-14,cff2c74d-9b7c-4732-92be-238e5db131a8,S099,P035,4,420,1680
2020-11-20,dcd415f7-5968-4723-9f3b-7c1e50aefd62,S079,P009,1,91,91
2024-09-16,5ec73706-0948-4bf4-97ee-569c425b44c5,S035,P052,2,699,1398
2020-10-27,0c985c7a-a0eb-4d8d-bcb4-ce8ff289a84d,S017,P015,5,229,1145
2022-01-06,db3f9502-0d9a-460e-bf58-ab5b3c47d7f3,S081,P050,5,90,450
2018-03-28,42299de6-e7b7-4738-b8ff-dbadac30b6a5,S056,P021,1,268,268
2024-04-07,c53cf5a6-fdd3-4e02-a732-65a63ab65eb9,S097,P020,2,161,322
2022-12-29,0ca8b9b8-4136-4678-a13a-818df19ab040,S032,P021,3,688,2064
2024-10-20,c8872d24-ce93-4b38-aa51-3841129cec08,S056,P010,3,263,789
2023-12-22,59411da5-f385-4ba6-be81-826a4c68ece8,S039,P017,1,225,225
2024-01-30,d0602806-1c32-48c7-9002-6d6baeb2ccde,S015,P036,5,488,2440
2024-01-08,b1cf5d95-a9db-416b-9c0d-e48cdd1eadaf,S022,P028,5,253,1265
2021-04-27,f5478268-2e4d-45b9-9c99-567d755aee6b,S036,P041,3,679,2037
2018-07-18,b2cab11b-19b3-4920-a8e3-a1a4b6b238ec,S088,P034,1,253,253
2018-10-07,cfa76e03-8cd1-4bee-a0f4-03cc364389e2,S074,P007,4,226,904
2018-03-26,6d49c056-5acd-49e1-b40d-1f2106563046,S002,P042,4,364,1456
2022-01-23,04a01b4f-4162-4f51-8d8f-37d88a842f10,S044,P033,1,350,350
2022-03-01,b22757ec-90d3-4ff7-bac3-70cd32b27a6e,S019,P026,5,690,3450
2021-05-21,a88e3b48-06f3-4995-a906-89074a563997,S074,P041,1,326,326
2023-10-28,1d437a52-4a4b-4ae3-915a-d4e6b997b36b,S003,P000,1,595,595
2019-04-08,3f03cf24-e08d-4883-96cf-7ed14ab5e4b3,S072,P040,4,119,476
2024-12-28,4bd4d379-fb8e-40f6-a63e-e6c45bb3a4e5,S029,P017,5,308,1540
2024-12-30,c2f1f421-6a76-46aa-a75e-a20d12e43e3b,S017,P050,4,367,1468
2019-10-06,a263f417-56ea-4b46-ad1c-eb09fa42f807,S020,P017,5,619,3095
2018-04-02,a6f94582-63dd-4043-8b6b-4554a9fe992c,S056,P028,4,516,2064
2018-07-19,0a109765-8559-438a-b5e8-208c58b0c85a,S065,P042,3,174,522
2019-03-06,23f4f9e3-1751-4e8e-a352-68583ddfec81,S034,P024,1,606,606
2019-11-04,cc65b8be-40be-4091-b817-d7b60d077472,S074,P030,4,507,2028
2021-10-06,a1de78cd-dff3-4820-8879-7a80b51e92c3,S045,P017,4,149,596
2021-03-14,014379f2-9190-4fa7-8ce9-3970942450c2,S036,P056,2,87,174
2021-09-12,a1593005-ab62-470f-a5d2-312b437acee6,S037,P024,2,631,1262
2024-09-01,c475206b-30f0-4dfd-a1fe-344d649af85b,S019,P023,1,316,316
2024-09-09,719a7e0c-cda3-4438-87fa-348568a207cf,S038,P022,3,227,681
2022-05-29,1a86411a-cf22-4dd2-a809-8e5180bd0a50,S080,P025,5,377,1885
2024-06-03,6e290194-14b8-4cee-b427-7e1c8a8afc60,S033,P049,1,375,375
2019-11-24,19a74f02-a051-485e-a804-0d84f2ab2f0f,S076,P050,2,257,514
2023-04-02,7b6e2c22-7ff2-4527-9a1a-d8494579aa4f,S044,P025,1,484,484
2023-09-13,836d2b72-032c-43e3-878b-8bf1121ce4b8,S099,P032,4,281,1124
2020-08-20,3c917547-6cfd-4ad0-9291-aa84801c613e,S099,P004,5,548,2740
2021-06-23,85db3d41-c1a4-4f10-a6cc-e54c5ea2183a,S030,P013,4,430,1720
2020-07-30,9bf934b2-fe4d-40a6-b24a-c8ae1f0cb650,S081,P011,1,533,533
2020-02-13,5c70afdb-347d-43ab-ab6c-10efe61051bf,S033,P026,4,558,2232
2024-08-09,6818675e-8722-4cd7-9786-8fe205c34a07,S012,P051,3,513,1539
2019-05-12,7b6e8716-d64d-4d84-8667-e919af470c8d,S043,P038,1,589,589
2018-05-11,300c6c6d-ad22-4396-95cb-9534199a514a,S050,P037,3,650,1950
2022-07-02,d150534e-2df1-4df1-b9ad-7708b7126384,S069,P049,5,226,1130
2021-12-05,f3ccd775-bd05-4dce-a1e1-c9e1b0666584,S018,P058,5,333,1665
2018-06-19,aba9475e-a8ec-40ee-a0d4-347016db23c1,S040,P050,5,127,635
2020-02-08,659ebbf8-d0be-43fd-b1c6-30a5f8ee9e3e,S059,P034,5,292,1460
2024-09-12,0504d58a-e1b4-4095-8379-397d1db0ec04,S090,P033,3,330,990
2019-03-31,aa44f2cb-b778-4080-a191-bef6c2c8029f,S056,P053,3,609,1827
2020-04-08,b72d6a28-d559-4ca5-84e2-e19a121f30f8,S070,P021,5,67,335
2021-12-07,0f4d7974-42b1-454c-9faa-08561254142e,S060,P033,1,371,371
2023-10-20,44e79387-1246-4674-8d63-1537a9210bc6,S048,P032,4,169,676
2020-07-20,6fd995dc-64f4-4673-b66f-4908ccc4bd82,S013,P036,5,491,2455
2018-06-16,1697d7ed-f173-4009-8a9d-fda65dbe7cb8,S017,P013,3,75,225
2023-07-17,5219d8a4-5c3b-4124-b7ce-cb66a07b13a4,S041,P037,2,78,156
2022-06-12,c5626f97-9b85-4498-a6a5-082b7056d070,S041,P015,5,107,535
2021-10-12,a6839d1f-3eaf-4711-8103-bd82c1b3dd24,S089,P003,1,431,431
2024-12-17,68da8548-d3b2-4c76-931f-9173854acb1f,S082,P003,4,276,1104
2021-09-12,9f096f3e-bc3d-4774-9c29-b885f05dcbcf,S095,P051,4,387,1548
2023-09-28,9c4bb6e8-2057-45af-b530-90b3687fe626,S083,P020,1,242,242
2019-12-28,d9fe13fb-bed0-42b4-b4de-dd308c91a654,S063,P040,3,513,1539
2020-05-15,6c8cf84b-b72b-488c-aad6-bf43e0a25f9a,S098,P023,4,665,2660
2019-08-12,ed786d20-1f19-4bae-8623-586a6837ca2e,S030,P049,3,630,1890
2021-06-17,97d2766b-943a-420c-8e29-76860a41199e,S070,P050,2,254,508
2022-07-23,eed0bf88-2a54-4cf5-a424-56913a184c80,S057,P018,3,371,1113
2023-05-03,52936eba-1a52-4cae-875c-27c57b804580,S010,P005,3,661,1983
2024-02-10,5ea452c9-7034-4fff-83b0-9de7e1e3fb33,S038,P011,3,246,738
2021-08-04,3a206f2f-53a4-4662-8dd3-4cdfe3b870df,S027,P058,2,510,1020
2024-05-14,761eddfd-4756-457a-9bec-2eb8a2482925,S084,P059,3,335,1005
2018-07-01,4b4e23a9-3a15-4325-b470-7015ac21aea9,S075,P036,5,167,835
2019-07-01,1f2f0c90-f7f9-41bb-bbd0-5dba153f8efe,S021,P002,5,357,1785
2019-01-28,54744f29-43ef-4d4c-9a13-c27cc59a32b8,S061,P001,2,500,1000
2018-10-30,0178c0f2-7a4c-4c20-ba72-529768ba1197,S077,P051,5,348,1740
2024-02-14,0d556f5a-baad-44d0-885d-fbe219891c72,S018,P051,1,305,305
2018-01-08,6ce80872-da4b-4f7c-884d-d6c1f3583183,S026,P024,4,506,2024
2022-09-01,5b18ef73-ce50-4884-9c2f-80f97035a303,S044,P059,2,265,530
2020-08-01,060ec198-8b55-499a-b873-215144c14aa6,S097,P005,3,233,699
2020-03-11,531d36e6-8ca8-4c47-9889-324a527d5ba5,S009,P037,1,356,356
2021-02-03,fd31d952-52dc-45c5-b4e9-db037bf730c7,S002,P028,4,164,656
2020-01-06,b5d5755f-ab95-41ff-8c7d-8cab24185ddd,S012,P015,3,651,1953
2020-12-31,a8957413-aa55-4eef-9879-20c0e68292e6,S039,P027,3,344,1032
2021-06-20,8a1f6ef8-b468-4d3e-ab5a-4d71c07eb7f0,S080,P027,5,197,985
2019-12-21,9e994dc3-b2f7-4251-a7b2-cb6a632660e0,S085,P030,1,568,568
2022-04-30,2231940f-f22c-4277-a317-5940358ebe18,S059,P024,4,676,2704
2021-11-06,f3b2ad10-f18e-4e53-ba1b-295d37d1dccd,S050,P023,5,629,3145
2023-03-25,66cf652e-fa43-44c6-a3fe-81edffce1041,S069,P038,1,678,678
2023-09-26,db65e306-0251-4937-b7bb-bbd35c01374b,S033,P047,5,356,1780
2024-06-29,9253181f-b87e-4e1c-946e-1e9dba82f28b,S077,P044,2,545,1090
2022-03-28,98d14e6c-6468-49dd-abd7-3275def3a4e7,S022,P028,4,529,2116
2024-09-25,f5aad276-ed82-4be2-83da-65db8d3f5de5,S035,P049,2,652,1304
2018-11-17,c5a8ef47-2959-456a-aabd-0ec81bfe50ab,S025,P025,5,298,1490
2019-08-02,ddfdd833-5597-437e-a5a3-a19070b6925e,S061,P009,5,163,815
2019-10-30,839333cd-bd71-4b7d-9153-adaa8357699e,S094,P041,3,447,1341
2024-10-23,d5cb00de-9063-4122-91d2-eaf7b8748622,S056,P052,5,281,1405
2019-11-17,c0362274-eccf-48d6-a0f1-9b548f9bad43,S055,P048,2,331,662
2022-12-25,1306c076-11bb-4337-8bbe-eaef987d2d57,S047,P023,3,149,447
2022-03-11,da84779e-5243-43d4-8605-91b0dd9d3712,S036,P039,1,205,205
2021-05-14,279c5c36-a7e0-4373-9f20-331fcd03be05,S034,P010,5,607,3035
2020-11-26,5a808f8a-b121-4f60-b4e8-8c1253fc2f92,S088,P032,4,696,2784
2022-04-08,932e6f88-6fe5-4db6-8aad-bad2b4b4704c,S080,P054,4,63,252
2019-06-27,cb9c86d7-91fd-4100-be7a-503c6e223ac1,S094,P034,1,404,404
2024-07-03,ae130b86-2e7b-470b-8c76-82c9594ed094,S082,P023,1,194,194
2020-01-31,420cde2a-5774-4b04-91a4-038194b25738,S020,P015,4,403,1612
2022-11-19,36044386-6dd0-49f8-89cf-feb4dd9046a8,S082,P024,2,497,994
2018-12-27,ec5f3759-5751-4268-8d77-9824f189bd26,S087,P020,4,216,864
2022-03-26,53dff4e9-94ca-4cab-9cc8-fd6b3ee917e2,S058,P043,5,371,1855
2018-06-16,a84f9d98-6b2d-46fb-8eef-4187c11d6955,S013,P041,4,313,1252
2023-09-27,ef1c23f6-931c-4bb8-a3bd-5e351c2ae4dc,S080,P024,1,299,299
2021-08-30,f9e16bbf-eeb1-4f97-8789-0577da4fb1d8,S024,P003,3,151,453
2018-04-23,18ec7a39-acea-404b-965d-f84f15579ba8,S051,P036,2,223,446
2019-02-26,e9b6a6fe-bb8d-41d0-9da7-a0a1cea8ea78,S016,P009,5,488,2440
2024-09-05,14d41b62-1175-4f24-8207-2e1c2ed7d357,S044,P059,4,502,2008
2021-12-25,03309195-3d9c-4c42-9fa5-855ec68720d5,S099,P008,3,70,210
2021-12-09,b5908e51-d199-425b-9fda-8761c550cb1c,S017,P052,3,422,1266
2020-08-16,5e111cfd-4049-4d30-8622-f8dbc59b01ce,S017,P046,2,374,748
2020-12-20,fa69ec3f-e303-41c8-bb9f-ede53c48cf13,S045,P011,2,113,226
2020-11-13,f5836dfd-e6d5-46e2-b5cf-bf830bc96f0e,S012,P013,5,432,2160
2022-07-02,0389428b-db83-4efa-bc72-f3355e6e7246,S024,P003,4,598,2392
2018-01-31,fae60354-04fe-453c-bae8-75cce423e4a0,S005,P051,2,627,1254
2020-05-18,db3b38fe-9d47-49fb-906a-f30ed37d55fc,S016,P007,1,227,227
2018-07-11,05aa91cb-4702-4ecb-add3-eeb43e0b630a,S060,P005,1,234,234
2019-08-22,a38efc7f-7522-4705-addb-b79094a364d5,S005,P050,2,256,512
2024-09-28,9ff5fa10-eecd-4560-aa9e-8ce17f6cef33,S043,P009,2,534,1068
2018-04-21,f1ebe6d5-a6e8-48f5-b304-aaf4d56c8b82,S069,P051,3,153,459
2023-03-04,4e339cf8-2564-4afc-836b-c1ff7873e41b,S094,P028,5,549,2745
2024-09-08,bc2278f5-332e-4ecd-90e0-0faea4e3f5bc,S005,P019,1,105,105
2023-07-25,3aef64a7-b258-4ab8-b32e-c14976e1f46e,S031,P057,5,599,2995
2020-09-05,62f5ba43-f391-40d9-a5c4-8c9bf5f7a6cb,S028,P026,2,399,798
2020-08-25,1da47d8d-d9bd-4d4c-8d4c-fd7524ac60a6,S015,P039,1,578,578
2018-03-16,0f6a3538-f592-44c2-be6d-d5a9f2c419e0,S053,P005,5,534,2670
2018-01-14,5329cc52-9257-4e4b-93be-381883258314,S095,P033,5,495,2475
2018-01-09,22569e2a-90b7-40f9-a375-cea3825a7647,S024,P032,3,369,1107
2019-06-25,7725dd24-be76-4f34-86d0-dcbf3833b4d6,S041,P055,1,219,219
2020-09-25,03046d08-44d2-496d-9388-ca7bad0ea81d,S021,P043,5,134,670
2022-11-29,7c8619a4-a516-4fb4-93bd-11f05e3c75fb,S026,P050,2,392,784
2020-06-05,a74b83fe-52b7-4585-8bfe-41779c71a114,S004,P007,2,597,1194
2023-06-25,34900bf4-9aad-40d9-ad54-ab07f79de600,S068,P058,1,634,634
2018-07-13,e130f303-fe09-4d79-a531-41098b9fc1b5,S002,P022,4,498,1992
2022-06-29,9b971650-df12-4775-bb33-992ef99ef109,S098,P037,2,427,854
2019-09-08,afd9b27a-d5ba-4996-bda1-918008780719,S023,P022,4,484,1936
2020-08-10,4551e589-9815-4b09-8d92-ae8ed7ffa957,S039,P053,2,77,154
2018-11-26,28b6228a-e6df-4853-84e3-18a057f3534b,S004,P007,4,633,2532
2021-02-19,35df858c-5f8e-40ab-9de7-5174d27baee4,S040,P008,3,589,1767
2021-06-02,5f96fe1a-7a4d-4673-bcd9-21ce6d870709,S034,P042,5,233,1165
2021-11-29,4b51a0cb-c229-4f9e-9b08-b6b9b4471e23,S035,P023,4,416,1664
2021-10-04,0f1c8816-c4e3-46a2-ad37-48eeed577d95,S012,P002,3,367,1101
2023-05-23,e96e2240-4a9e-4fb6-b69b-7464fdb045cc,S059,P047,3,395,1185
2020-04-25,04013024-865e-4319-bb25-1b791e4c0631,S019,P000,4,392,1568
2022-05-26,718c5ea2-c949-4d34-b91b-341c7b92a4cc,S000,P038,3,513,1539
2024-03-04,208f6d86-5b99-4632-b518-c6655f3492be,S033,P007,3,180,540
2020-12-17,d2aff56d-f1c7-461f-bafc-4a1832e5827d,S007,P041,4,675,2700
2020-01-28,b19958e8-9c2c-480b-9cf8-fd2843dc4ada,S097,P005,5,482,2410
2020-10-30,901c3518-5813-4d03-8e29-110791c127f6,S076,P001,1,165,165
2020-05-02,097df831-cd74-47f8-bf3a-9a54275418ec,S051,P042,4,678,2712
2023-03-24,88011d89-206e-4e9b-b0e0-9a4c89709812,S015,P037,4,511,2044
2018-02-13,5f5dd45f-319a-44ad-aa89-d57690d35cf4,S083,P052,3,458,1374
2020-05-16,c827c0f7-8b3f-415e-ae95-9df0e29bd0ac,S007,P002,3,128,384
2020-09-14,6538de31-0950-4983-8bca-45df1fffad45,S049,P053,2,407,814
2022-11-11,cc3792c4-7105-4ce5-9b06-18e0c8440d8a,S025,P022,4,561,2244
2020-04-02,515e4891-71ac-483d-8ebf-f215141794a4,S085,P055,3,397,1191
2019-05-05,b2303712-dc82-4313-9543-0fae721b1bbd,S041,P015,1,685,685
2019-03-19,846b919c-f55d-48d0-86e0-3517babf4cbe,S065,P029,5,436,2180
2024-10-11,ecf0b41e-9107-4a9d-b324-3c1ebb5a8dec,S099,P053,2,565,1130
2023-03-21,bb87e20e-2dc0-4441-8101-1b5a65fded26,S062,P000,3,692,2076
2019-03-22,6b52e8eb-d76b-4664-9570-604fbf762d72,S083,P044,1,256,256
2022-12-18,465f9bb4-92e7-400d-aa6c-4327a7de8d65,S019,P017,2,506,1012
2023-12-13,3b798dac-a76e-434c-a0ae-24cf3bcad20e,S027,P001,3,362,1086
2018-03-11,1785d6f3-1259-4e91-a948-668e91def638,S016,P019,1,377,377
2018-05-12,1edf8fa3-dee5-4f9b-bdcc-39ae98537931,S000,P034,3,208,624
2024-03-28,0eab6633-d4a7-48f2-ba8c-66af06eb029c,S066,P024,3,143,429
2020-08-08,a0bdc62f-7e9b-4860-bf0d-eb7345f11776,S098,P024,2,54,108
2021-08-02,65a18c68-b781-426b-bdf2-a77f0d5b9532,S075,P031,3,329,987
2024-11-08,0e7e342d-be69-4803-8c77-73084afde19e,S053,P032,5,90,450
2023-08-30,e349a380-94f0-4ba0-a6d9-abd061eeded3,S042,P004,2,135,270
2022-04-18,7cd5ee90-2c1e-4555-8a4a-1f911dcf0e6b,S094,P054,4,652,2608
2021-02-23,aaeaa311-ab05-46ea-b3a6-42a0341d4914,S059,P009,3,646,1938
2018-12-08,ab60f592-d3c9-4885-9404-2d39be8c2493,S085,P057,1,508,508
2021-06-09,33a0607c-0240-4fb6-8a4f-7aaf4b24aeae,S047,P010,4,415,1660
2023-01-05,f6dc6aad-3eed-4039-aa74-d4c3f1877ac0,S038,P013,3,209,627
2021-05-13,b8461cb3-e2f5-47e0-a35c-0a6ae9820214,S060,P021,2,595,1190
2023-08-12,ffabc7fd-72f3-4e55-9b06-46a377049ab2,S003,P024,3,484,1452
2023-07-02,02ffe2f9-8e42-40f7-a951-71676921a63d,S024,P017,4,454,1816
2024-05-09,9e8ba451-3c21-4c28-96c7-5810782c491b,S057,P018,1,561,561
2023-09-08,10fcfc95-7933-4548-b96d-081de1184861,S087,P037,4,650,2600
2021-10-16,9bd397ce-d390-4bba-93d7-e3e359655f15,S096,P004,1,562,562
2022-02-26,c1e99751-3a44-4407-8d4a-7598637dec60,S056,P044,2,448,896
2019-12-16,002c0b29-e27f-47c8-bdcf-817d2a4c9edc,S027,P057,2,411,822
2021-08-29,0ad50b85-fa9e-4922-8d9f-cf7db5511203,S030,P014,5,695,3475
2021-04-24,b7c757b9-ad9a-401f-bbe1-e6cc1874f1e0,S075,P028,2,506,1012
2018-08-29,4a1bfd59-803c-4c97-8b89-cfa727fb8677,S077,P036,5,325,1625
2021-04-02,f7c8d710-8488-4c9e-a5d5-208106c15cc7,S066,P053,3,308,924
2018-05-01,50e40ba4-9812-4d15-86a8-b6cfd986e2b7,S046,P019,1,226,226
2024-05-09,6b3aa260-ec49-44cf-a027-ad5f99036791,S062,P008,2,489,978
2019-09-17,7f55e08e-5d3d-470d-9d61-a2d6ad65e0b4,S093,P053,5,479,2395
2023-07-24,16d8d205-4f52-45f4-83a7-6581633ed2dd,S023,P007,1,211,211
2021-03-01,d9c93e47-76e4-40af-a5b4-86cf188289d8,S095,P023,1,611,611
2022-06-07,4c469c5e-d75c-43be-b0f4-838a5490e60d,S076,P059,3,250,750
2023-01-03,a8a70e08-9165-4d22-89cb-6bfc4abc864c,S016,P058,2,399,798
2021-08-16,eaff42ac-a0e1-4928-b281-5cab4a703fee,S084,P011,4,434,1736
2020-08-13,06037c66-4cb4-4992-aed8-abb1377b8fa2,S007,P021,1,415,415
2019-05-24,e9f7a7b4-e6a4-415c-a2b6-38cac7a266d5,S003,P058,1,98,98
2023-12-26,ce910426-f5a2-44ad-8c68-7424c1e67229,S002,P017,4,78,312
2019-04-05,3bc58cac-6116-471b-a7df-4c4d47fcac7f,S023,P045,1,375,375
2023-11-08,603129f8-65b4-4bd3-af5a-cebb584d9bc0,S022,P054,4,468,1872
2020-12-04,88d7eaab-d855-4f9c-a785-70404d262c79,S037,P023,4,604,2416
2024-03-05,2eed5f1c-4362-4928-8283-dfffe9a248e3,S045,P042,4,403,1612
2020-04-04,219ba2ac-3d5a-4e60-b26e-43f6627ab163,S097,P022,1,555,555
2021-01-27,e1f829ca-f001-4119-99e2-616d4794cfb5,S092,P004,4,508,2032
2021-04-03,257ebfbb-d61f-4e9c-8f0d-3ae468ac83fd,S045,P021,3,657,1971
2020-07-17,61082d6f-81e7-4842-8f82-26c47f4d829e,S061,P010,2,335,670
2024-08-30,8567112c-cb94-4353-aea1-a498a5df07ae,S081,P007,4,445,1780
2024-06-08,7a2f15a6-344b-4c3c-9f2f-997e065dbaeb,S088,P028,5,477,2385
2018-04-01,180a7f27-13d1-40e3-b73b-05d8bfda6643,S076,P008,3,157,471
2024-05-01,95dd0021-00ad-40ea-b418-0e5a8a10de42,S096,P012,1,200,200
2022-06-16,4f422b5e-249b-4727-9010-a72e4f022fa3,S074,P034,2,212,424
2020-06-05,ba732185-2bce-4f47-b44f-aaa38d4efb04,S080,P007,1,311,311
2020-02-25,9439a825-9210-4b80-9dc6-cda7bb31aeb5,S004,P054,5,397,1985
2018-07-20,e1db4fff-f04e-4e39-a3d6-d7e5a3fd357a,S061,P038,4,141,564
2023-09-07,c8315d31-4115-4335-9a54-006f4a13fa5a,S068,P049,4,172,688
2024-02-24,2ea8df70-e87b-4c7a-bdd2-62a9c921e919,S052,P057,4,508,2032
2024-04-03,c133921a-a355-4e6d-9b7d-8f97f63d7d59,S056,P052,5,698,3490
2021-11-23,7ac72b46-6453-46ed-9e94-0d86d3059b12,S018,P028,5,495,2475
2022-01-04,9d10f3e0-1215-4416-a91e-36c349c67588,S003,P053,5,323,1615
2021-03-21,1c004d1d-0c18-4967-9efc-5cadf2b5d75c,S037,P040,1,648,648
2020-02-03,3c4bdaa7-727e-4330-9794-493ca27b9dea,S046,P002,4,645,2580
2018-05-15,04655eee-b52b-442a-bdf5-498fbf69b28a,S014,P037,4,137,548
2023-10-01,a4568e39-68ea-4ece-9ee7-1849b6aaf8c8,S045,P012,5,367,1835
2020-11-12,713716fc-0c90-4d3e-a1b3-24b1051ffec2,S044,P041,3,662,1986
2019-12-01,ffa09088-b414-4153-bf54-388eb696762a,S005,P017,4,389,1556
2023-04-05,5fc277fb-ff08-4afe-aa41-9cf49a4eff3c,S082,P007,3,367,1101
2020-10-08,f0297e5c-16a2-4217-a5b1-a7ce9bbb5261,S015,P053,1,303,303
2019-08-13,1d855e70-82d1-45c2-b038-33d4ab1e55f4,S049,P000,3,573,1719
2018-05-20,b4eccd16-079e-49c8-af63-1edd079b6400,S034,P058,5,517,2585
2020-12-14,ef191c3c-f161-4f0b-bb8e-6462db409cdc,S055,P032,2,121,242
2021-09-20,2cf77331-524d-4e88-a6dd-afe17b1f99a7,S069,P020,1,309,309
2024-12-10,c1b7d973-ad6c-48d4-a2ee-437d70c28dfd,S038,P030,3,247,741
2019-12-14,056d4956-04cc-4443-853c-f5e66615add7,S005,P011,1,163,163
2018-02-18,4538b96f-a563-4ab0-9a69-9828a6cdce8b,S041,P029,3,466,1398
2018-07-10,3c88a806-1cb0-4918-ac35-2b55eadeec0e,S009,P007,1,127,127
2020-03-16,59dce28c-6246-40aa-8610-78da60f59c1e,S053,P005,5,656,3280
2024-09-12,36ebeae6-6827-4214-8650-1788bf84e68a,S011,P057,4,238,952
2023-08-15,b2b2adbf-b30b-46f6-a746-2e249ccef82c,S005,P018,3,568,1704
2018-12-10,a3effa61-ae91-46e9-8816-a482e9bd7fb2,S084,P050,5,65,325
2019-05-18,a7d4abcf-c7e7-445e-adb0-64fa61941f61,S050,P009,4,695,2780
2020-08-24,5509756a-00ab-4936-b854-5d7a24519c07,S048,P054,4,374,1496
2021-08-05,9b0e4229-8b3a-4f41-bd14-41b4d785a603,S039,P059,5,418,2090
2024-04-29,326c2a15-7eec-4632-b88f-d0252d11a8bb,S042,P042,4,580,2320
2024-12-23,0b70d726-be05-43c5-9a08-d9baab92eb6c,S053,P040,3,294,882
2019-06-18,a2d9c5f1-8a2a-498a-94b2-746df649eec1,S060,P016,5,82,410
2023-02-09,45b4c1db-ee66-40e1-a10b-74cb391ccc90,S025,P052,5,466,2330
2022-09-27,54020ab6-6f4d-44bd-b46c-50a2ecaec258,S023,P013,2,392,784
2020-02-03,43c6f73a-1e86-4f89-82bc-fc2a665dedb6,S091,P052,2,420,840
2020-02-04,9faa6321-3e59-4fb5-91fb-1e83351dabf4,S039,P048,4,123,492
2023-07-09,eace1fef-34bc-4cc8-84ce-22df4501a95c,S089,P015,1,485,485
2021-10-31,e820418a-df12-42b9-aadd-4a5890008053,S074,P045,2,353,706
2020-12-24,db6d010a-d9aa-4b18-9b5a-952150e99c4d,S056,P053,4,471,1884
2018-12-21,8e43d347-2ee1-4046-bc17-c2c5f0982e39,S099,P016,3,259,777
2018-06-13,972a5b90-f636-40c5-b836-85f28318154b,S025,P003,5,160,800
2019-01-02,748a3c0d-101a-49d9-850e-2baa441dc884,S038,P059,4,663,2652
2024-06-07,8aa83edb-f48c-49bd-88df-f52fb7eb87e3,S088,P043,2,645,1290
2019-10-06,8c5c840b-8ddd-4524-ad01-ff2046c0b868,S011,P009,5,207,1035
2018-06-06,41e55fb2-9752-4d8c-beb6-56a8f758c052,S080,P004,3,123,369
2024-09-10,b63d5550-ac95-41ce-967d-e33edbfeb8f7,S067,P053,5,97,485
2019-05-31,90434925-9203-4e12-85b3-e22575433099,S061,P054,2,102,204
2021-06-29,a988618a-59ee-49a5-b892-58a92c0bd31d,S044,P002,1,125,125
2020-02-10,f757b8f1-e55a-4133-9753-5a7e45ba47ec,S083,P012,3,240,720
2021-01-02,54e93a5b-bf8a-450f-aa67-19fbcb56615c,S028,P048,1,410,410
2018-09-25,ca9b5c60-2dc5-44a6-82af-e5a8469ad9d1,S007,P003,2,687,1374
2019-08-01,df481343-6c14-498d-a53b-c5fb45b84340,S000,P036,3,633,1899
2021-09-10,89f2bba7-1460-45ae-829f-5fa7248499f5,S095,P023,2,667,1334
2024-07-18,530668e2-12cb-4818-9bcb-00228eef188e,S062,P059,2,352,704
2024-05-23,841ae7e6-daf0-4b69-8b0f-6d0f14270f22,S044,P043,3,240,720
2020-03-21,1e243517-c50f-4354-984c-6485233c7a07,S010,P005,2,698,1396
2018-01-14,b56eb60a-b262-4d8e-8f80-7920f5ca74b9,S073,P007,2,449,898
2023-09-01,cee50336-b903-4e7f-b9f9-0e95d3f5bbd6,S038,P008,5,333,1665
2021-10-02,58865b34-9cbd-4643-bcfb-5ed2464becab,S086,P043,3,58,174
2020-10-30,91d9991e-fef5-4b77-ad00-0261f1bbeb53,S099,P000,3,342,1026
2019-06-02,7eb3f00b-2ce6-4368-9f77-0d03b8dca5c5,S079,P029,5,318,1590
2019-01-30,e47615c8-cc26-4148-917b-400e803a488e,S042,P014,4,491,1964
2020-02-07,7bf0fc87-f336-4cfe-b810-c7f00f36845a,S005,P035,4,282,1128
2018-04-28,9d1e8838-ec21-4ee6-8b3c-2575d9e8ecba,S071,P028,5,636,3180
